"sample_number","data_de_recepcao","programa","matriz","subgrupo","produto","rg","area_analitica","status","objetivo_da_amostra","motivo_de_rejeicao","liberada","data_da_liberacao","latente","descartada","data_do_descarte"
74845,22/7/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","14648/21-PE","FEC","A","FISCALIZACAO",,"T",4/8/2021,"F",,
74846,22/7/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","14649/21-PE","FEC","A","FISCALIZACAO",,"T",4/8/2021,"F",,
74847,22/7/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","14650/21-PE","FEC","A","FISCALIZACAO",,"T",4/8/2021,"F",,
74848,22/7/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","14651/21-PE","FEC","A","FISCALIZACAO",,"T",4/8/2021,"F",,
74849,22/7/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","14652/21-PE","FEC","A","FISCALIZACAO",,"T",4/8/2021,"F",,
74852,22/7/2021,,"BEBIDA ALCOÓLICA","BEV_002_001","CACHAÇA","14653/21-PE","BEV","A","FISCALIZACAO",,"T",6/8/2021,"F",,
74853,22/7/2021,,"BEBIDA ALCOÓLICA","BEV_002_001","CACHAÇA","14654/21-PE","BEV","A","FISCALIZACAO",,"T",6/8/2021,"F",,
74854,22/7/2021,,"BEBIDA ALCOÓLICA","BEV_002_001","CACHAÇA","14655/21-PE","BEV","A","FISCALIZACAO",,"T",6/8/2021,"F",,
74855,22/7/2021,,"BEBIDA ALCOÓLICA","BEV_002_001","CACHAÇA","14656/21-PE","BEV","A","FISCALIZACAO",,"T",6/8/2021,"F",,
74856,22/7/2021,,"BEBIDA ALCOÓLICA","BEV_002_001","CACHAÇA","14657/21-PE","BEV","A","FISCALIZACAO",,"T",6/8/2021,"F",,
74857,22/7/2021,,"BEBIDA ALCOÓLICA","BEV_002_001","CACHAÇA","14658/21-PE","BEV","A","FISCALIZACAO",,"T",6/8/2021,"F",,
74946,23/7/2021,"Programa de Redução de Patógenos em Aves (IN 20/2016)","CARNE","MIC_001_002","CARNE RESFRIADA DE FRANGO COM OSSO","14741/21-PE","MIC","A","FISCALIZACAO",,"T",5/8/2021,"F",,
75009,23/7/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","14804/21-PE","MIC","A","FISCALIZACAO",,"T",29/7/2021,"F",,
75020,23/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LEITE","MIC_002_020","SOBREMESA LÁCTEAº","14815/21-PE","MIC","A","FISCALIZACAO",,"T",30/7/2021,"F",,
75021,23/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_024","SOBREMESA LÁCTEA SEM ADIÇÃO","14816/21-PE","POA","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75022,23/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_024","SOBREMESA LÁCTEA SEM ADIÇÃO","14817/21-PE","POA","I","PERICIADESEMPATE",,"F",,"T",,
75023,23/7/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","14818/21-PE","MIC","A","FISCALIZACAO",,"T",29/7/2021,"F",,
75043,26/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_016","LEITE UHT SEMIDESNATADO","14826/21-PE","POA","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75044,26/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LEITE","MIC_002_013","LEITE UHT SEMIDESNATADO","14827/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75045,26/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","PESCADO","MIC_005_002","CAMARÃO CONGELADO","14828/21-PE","MIC","A","FISCALIZACAO",,"T",30/7/2021,"F",,
75046,26/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","PESCADO","POA_006_002","PEIXE CONGELADO","14829/21-PE","POA","A","FISCALIZACAO",,"T",17/8/2021,"F",,
75048,26/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","PESCADO","MIC_005_002","PEIXE CONGELADO","14830/21-PE","MIC","A","FISCALIZACAO",,"T",30/7/2021,"F",,
75049,26/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","PESCADO","POA_006_002","CAMARÃO CONGELADO","14831/21-PE","POA","A","FISCALIZACAO",,"T",13/8/2021,"F",,
75055,26/7/2021,,"BEBIDA ALCOÓLICA","BEV_002_001","RUM LEVE ou LIGHT","14832/21-PE","BEV","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75056,26/7/2021,,"BEBIDA ALCOÓLICA","BEV_002_003","APERITIVO: BITTER ou AMARGO ou AMARO","14833/21-PE","BEV","I","PERICIADESEMPATE",,"F",,"T",,
75061,27/7/2021,"Amostras para ensaios de contraprova","CÁRNEOS","POA_002_007","SALSICHA RESFRIADA","14834/21-PE","POA","A","PERICIACONTRAPROVA",,"T",28/7/2021,"F",,
75177,27/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","OVO","MIC_004_001","OVO","14940/21-PE","MIC","A","FISCALIZACAO",,"T",30/7/2021,"F",,
75327,27/7/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_003","POLPA DE UVA","15090/21-PE","BEV","A","FISCALIZACAO",,"T",9/8/2021,"F",,
75328,27/7/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_003","POLPA DE CAJÁ","15091/21-PE","BEV","A","FISCALIZACAO",,"T",9/8/2021,"F",,
75329,27/7/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_003","POLPA DE GOIABA","15092/21-PE","BEV","A","FISCALIZACAO",,"T",9/8/2021,"F",,
75351,27/7/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15114/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75367,27/7/2021,"Programa de Redução de Patógenos em Aves (IN 20/2016)","CARNE","MIC_001_002","CARNE RESFRIADA DE FRANGO COM OSSO","15130/21-PE","MIC","A","FISCALIZACAO",,"T",30/7/2021,"F",,
75368,27/7/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15131/21-PE","MIC","R","FISCALIZACAO","R09.02","T",27/7/2021,"F",,
75370,27/7/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15133/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75371,27/7/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE RESFRIADA DE BOVINO SEM OSSO","15134/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75372,27/7/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15135/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75373,27/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","CARNE","MIC_001_002","CARNE MOÍDA RESFRIADA DE BOVINO","15136/21-PE","MIC","A","FISCALIZACAO",,"T",2/8/2021,"F",,
75374,27/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","CARNE","MIC_001_002","CARNE MOÍDA RESFRIADA DE BOVINO","15137/21-PE","MIC","A","FISCALIZACAO",,"T",2/8/2021,"F",,
75375,27/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","CÁRNEOS","POA_002_002","CARNE MOÍDA RESFRIADA DE BOVINO","15138/21-PE","POA","A","FISCALIZACAO",,"T",2/8/2021,"F",,
75376,27/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","CÁRNEOS","POA_002_002","CARNE MOÍDA RESFRIADA DE BOVINO","15139/21-PE","POA","C","PERICIADESEMPATE",,"F",,"T",,
75377,27/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","CÁRNEOS","POA_002_002","CARNE MOÍDA RESFRIADA DE BOVINO","15140/21-PE","POA","A","FISCALIZACAO",,"T",2/8/2021,"F",,
75378,27/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","CÁRNEOS","POA_002_002","CARNE MOÍDA RESFRIADA DE BOVINO","15141/21-PE","POA","C","PERICIADESEMPATE",,"F",,"T",,
75381,28/7/2021,"Amostras para ensaios de contraprova","LÁCTEOS","POA_003_016","LEITE UHT INTEGRAL","15142/21-PE","POA","A","PERICIACONTRAPROVA",,"T",28/7/2021,"F",,
75386,28/7/2021,"Programa de Redução de Patógenos em Aves (IN 20/2016)","CARNE","MIC_001_002","CARNE RESFRIADA DE FRANGO COM OSSO","15143/21-PE","MIC","A","FISCALIZACAO",,"T",2/8/2021,"F",,
75387,28/7/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15144/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75398,28/7/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15145/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75399,28/7/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15146/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75400,28/7/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15147/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75401,28/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_007","MANTEIGA DE GARRAFA/MANTEIGA DA TERRA/MANTEIGA DO SERTÃO","15148/21-PE","POA","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75402,28/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_007","MANTEIGA DE GARRAFA/MANTEIGA DA TERRA/MANTEIGA DO SERTÃO","15149/21-PE","POA","C","PERICIADESEMPATE",,"F",,"T",,
75403,28/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LEITE","MIC_002_005","MANTEIGA DE GARRAFA/MANTEIGA DA TERRA/MANTEIGA DO SERTÃOº","15150/21-PE","MIC","A","FISCALIZACAO",,"T",2/8/2021,"F",,
75404,28/7/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15151/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75410,28/7/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15157/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75414,28/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LEITE","MIC_002_013","BEBIDA LACTEA UHT COM ADIÇÃO","15161/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75415,28/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_016","BEBIDA LÁCTEA UHT COM ADIÇÃO","15162/21-PE","POA","A","FISCALIZACAO",,"T",5/8/2021,"F",,
75416,28/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_016","BEBIDA LÁCTEA UHT COM ADIÇÃO","15163/21-PE","POA","C","PERICIADESEMPATE",,"F",,"T",,
75417,28/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LEITE","MIC_002_013","BEBIDA LACTEA UHT COM ADIÇÃO","15164/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75418,28/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_016","BEBIDA LÁCTEA UHT COM ADIÇÃO","15165/21-PE","POA","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75419,28/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_016","BEBIDA LÁCTEA UHT COM ADIÇÃO","15166/21-PE","POA","C","PERICIADESEMPATE",,"F",,"T",,
75420,28/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","CARNE","MIC_001_001","CARNE SALGADA DE BOVINO SEM OSSO","15167/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75421,28/7/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15168/21-PE","MIC","A","FISCALIZACAO",,"T",9/8/2021,"F",,
75454,29/7/2021,"Programa de Controle de Listeria Monocytogenes (IN 09/2009)","CARNE","MIC_001_007","CARNE TEMPERADA COZIDA CONGELADA DE BOVINO SEM OSSO","15199/21-PE","MIC","A","FISCALIZACAO",,"T",10/8/2021,"F",,
75456,29/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","CARNE","MIC_001_007","CARNE TEMPERADA COZIDA CONGELADA DE BOVINO SEM OSSO","15201/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75457,30/7/2021,"Não Informado na Solicitação","APÍCOLAS","POA_004_004","MATERIAL DE REFERÊNCIA","15202/21-PE","POA","A","PROFICIENCIA",,"T",13/8/2021,"F",,
75458,30/7/2021,"Não Informado na Solicitação","APÍCOLAS","POA_004_004","MATERIAL DE REFERÊNCIA","15203/21-PE","POA","A","PROFICIENCIA",,"T",13/8/2021,"F",,
75459,19/7/2021,"Não Informado na Solicitação","PESCADO","POA_006_007","MATERIAL DE REFERÊNCIA","15204/21-PE","POA","A","PROFICIENCIA",,"T",16/8/2021,"F",,
75460,29/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","CARNE","MIC_001_003","HAMBURGUER CONGELADO","15205/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75461,29/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","CÁRNEOS","POA_002_001","CARNE SALGADA CURADA DE BOVINO SEM OSSO","15206/21-PE","POA","A","FISCALIZACAO",,"T",17/8/2021,"F",,
75462,29/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","CÁRNEOS","POA_002_001","CARNE SALGADA CURADA DE BOVINO SEM OSSO","15207/21-PE","POA","C","PERICIADESEMPATE",,"F",,"T",,
75463,29/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","CÁRNEOS","POA_002_003","HAMBÚRGUER CONGELADO","15208/21-PE","POA","R","FISCALIZACAO","R01.21","T",30/7/2021,"F",,
75464,29/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","CÁRNEOS","POA_002_003","HAMBÚRGUER CONGELADO","15209/21-PE","POA","C","PERICIADESEMPATE",,"F",,"T",,
75465,29/7/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15210/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75468,29/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","CARNE","MIC_001_001","JERKED BEEF","15211/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75469,29/7/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15212/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75470,29/7/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15213/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75471,29/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","CÁRNEOS","POA_002_001","JERKED BEEF","15214/21-PE","POA","A","FISCALIZACAO",,"T",17/8/2021,"F",,
75472,29/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","CÁRNEOS","POA_002_001","JERKED BEEF","15215/21-PE","POA","C","PERICIADESEMPATE",,"F",,"T",,
75473,29/7/2021,"Amostras para ensaios de contraprova","LÁCTEOS","POA_003_014","DOCE DE LEITE","15216/21-PE","POA","A","PERICIACONTRAPROVA",,"T",30/7/2021,"F",,
75478,30/7/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15219/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75499,30/7/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15238/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75529,30/7/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15264/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75530,30/7/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15265/21-PE","MIC","R","FISCALIZACAO","R01","T",3/8/2021,"F",,
75530,30/7/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15265/21-PE","MIC","R","FISCALIZACAO","R01.23","T",3/8/2021,"F",,
75530,30/7/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15265/21-PE","MIC","R","FISCALIZACAO","R07.05","T",3/8/2021,"F",,
75531,30/7/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15266/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75532,30/7/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15267/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75533,30/7/2021,"Programa de Controle de Listeria Monocytogenes (IN 09/2009)","PESCADO","MIC_005_005","CAMARÃO COZIDO CONGELADO","15268/21-PE","MIC","A","FISCALIZACAO",,"T",10/8/2021,"F",,
75534,30/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","PESCADO","MIC_005_005","CAMARÃO COZIDO CONGELADO","15269/21-PE","MIC","A","FISCALIZACAO",,"T",12/8/2021,"F",,
75537,30/7/2021,"Programa de Redução de Patógenos em Aves (IN 20/2016)","CARNE","MIC_001_002","CARNE RESFRIADA DE FRANGO COM OSSO","15270/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75538,30/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","APÍCOLAS","POA_004_002","MEL","15271/21-PE","POA","A","FISCALIZACAO",,"T",13/8/2021,"F",,
75539,30/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","APÍCOLAS","POA_004_002","MEL","15272/21-PE","POA","C","PERICIADESEMPATE",,"F",,"T",,
75541,30/7/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","PESCADO","POA_006_005","CAMARÃO COZIDO CONGELADO","15274/21-PE","POA","A","FISCALIZACAO",,"T",13/8/2021,"F",,
75545,30/7/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15278/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75555,2/8/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15284/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75561,2/8/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","OVO","MIC_004_001","OVO","15285/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75562,2/8/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","APÍCOLAS","POA_004_002","MEL","15286/21-PE","POA","A","FISCALIZACAO",,"T",13/8/2021,"F",,
75563,2/8/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","APÍCOLAS","POA_004_002","MEL","15287/21-PE","POA","C","PERICIADESEMPATE",,"F",,"T",,
75575,3/8/2021,,"BEBIDA ALCOÓLICA","BEV_002_003","APERITIVO: BITTER ou AMARGO ou AMARO","15299/21-PE","BEV","A","PERICIACONTRAPROVA",,"T",5/8/2021,"F",,
75711,3/8/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE RESFRIADA DE BOVINO SEM OSSO","15435/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75712,3/8/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15436/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75713,3/8/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15437/21-PE","MIC","A","FISCALIZACAO",,"T",10/8/2021,"F",,
75722,3/8/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_004","SUCO DE UVA CONCENTRADO","15441/21-PE","BEV","A","LIBERACAO",,"T",13/8/2021,"F",,
75723,3/8/2021,"Programa de Redução de Patógenos em Aves (IN 20/2016)","CARNE","MIC_001_002","CARNE RESFRIADA DE FRANGO COM OSSO","15442/21-PE","MIC","A","FISCALIZACAO",,"T",6/8/2021,"F",,
75731,4/8/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_003","POLPA DE CAJU","15447/21-PE","BEV","A","PERICIACONTRAPROVA",,"T",5/8/2021,"F",,
75761,4/8/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LEITE","MIC_002_011","DOCE DE LEITEº","15475/21-PE","MIC","A","FISCALIZACAO",,"T",16/8/2021,"F",,
75762,4/8/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_014","DOCE DE LEITE","15476/21-PE","POA","A","FISCALIZACAO",,"T",21/9/2021,"F",,
75763,4/8/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_014","DOCE DE LEITE","15477/21-PE","POA","C","PERICIADESEMPATE",,"F",,"T",,
75772,4/8/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15486/21-PE","MIC","A","FISCALIZACAO",,"T",13/8/2021,"F",,
75788,5/8/2021,,"BEBIDA ALCOÓLICA","BEV_002_004","VINHO DE MESA - TINTO SECO","15502/21-PE","BEV","A","LIBERACAO",,"T",13/8/2021,"F",,
75792,5/8/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15503/21-PE","MIC","A","FISCALIZACAO",,"T",12/8/2021,"F",,
75793,2/8/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","15504/21-PE","LASO","C","PROFICIENCIA",,"F",,"F",,
75797,5/8/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15506/21-PE","MIC","A","FISCALIZACAO",,"T",12/8/2021,"F",,
75805,5/8/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15511/21-PE","MIC","A","FISCALIZACAO",,"T",12/8/2021,"F",,
75806,5/8/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","CARNE","MIC_001_001","CARNE SALGADA DE BOVINO SEM OSSO","15512/21-PE","MIC","A","FISCALIZACAO",,"T",13/8/2021,"F",,
75807,5/8/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","CÁRNEOS","POA_002_001","CARNE SALGADA DE BOVINO SEM OSSO","15513/21-PE","POA","A","FISCALIZACAO",,"T",17/8/2021,"F",,
75808,5/8/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","CÁRNEOS","POA_002_001","CARNE SALGADA DE BOVINO SEM OSSO","15514/21-PE","POA","C","PERICIADESEMPATE",,"F",,"T",,
75814,5/8/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15520/21-PE","MIC","A","FISCALIZACAO",,"T",12/8/2021,"F",,
75815,5/8/2021,"Programa de Redução de Patógenos em Aves (IN 20/2016)","CARNE","MIC_001_002","CARNE RESFRIADA DE FRANGO COM OSSO","15521/21-PE","MIC","A","FISCALIZACAO",,"T",13/8/2021,"F",,
75816,5/8/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15522/21-PE","MIC","A","FISCALIZACAO",,"T",12/8/2021,"F",,
75818,5/8/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15523/21-PE","MIC","A","FISCALIZACAO",,"T",12/8/2021,"F",,
76032,6/8/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","15733/21-PE","MIC","A","FISCALIZACAO",,"T",18/8/2021,"F",,
